Make,Model,Year,Price,Mileage,Body Type,Cylinders,Transmission,Fuel Type,Color,Car Age,Mileage Per Year,Log Price,Transmission Encoded,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Gasoline,Fuel Type_Hybrid,Body Type_Coupe,Body Type_Crossover,Body Type_Hard Top Convertible,Body Type_Hatchback,Body Type_Other,Body Type_Pick Up Truck,Body Type_SUV,Body Type_Sedan,Body Type_Soft Top Convertible,Body Type_Sports Car,Body Type_Utility Truck,Body Type_Van,Body Type_Wagon,Make Encoded,Model Encoded,Color Encoded,Year zscore scaled,Mileage zscore scaled,Price zscore scaled,Cylinders zscore scaled,Car Age zscore scaled,Mileage Per Year zscore scaled
jeep,gladiator,2018,175406.0,121559,Pick Up Truck,6,Automatic Transmission,Gasoline,Red,7,17365.571428571428,12.074864266903818,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,220976.55555555556,276426.75433070865,0.6091304765294477,-0.4015751129091033,-0.14827039997741626,-0.11307532380972793,-0.609130476529449,-0.25349644431681806
land-rover,range-rover,2024,28038.0,152718,SUV,8,Automatic Transmission,Gasoline,Silver,1,152718.0,10.241351677174485,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,287027.0,148198.60392609698,1.6453016205464281,-0.029205779274598664,-0.4611843223995203,0.9295740428083263,-1.6453016205464293,3.0282142240934213
lexus,lx-series,2017,130238.0,133092,SUV,8,Automatic Transmission,Gasoline,White,8,16636.5,11.777126503074212,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,171114.60655737706,190510.7618479881,0.436435285859951,-0.2637486253836133,-0.24417789718143337,0.9295740428083263,-0.4364352858599522,-0.27117327147410336
mercedes-benz,s-class,2022,172331.0,152661,Sedan,6,Automatic Transmission,Gasoline,White,3,50887.0,12.05717812784862,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,190510.7618479881,1.2999112392074346,-0.029886964550671927,-0.1547997028888215,-0.11307532380972793,-1.299911239207436,0.559253137824262
dodge,charger,2009,77377.0,243233,Sports Car,8,Automatic Transmission,Gasoline,Black,16,15202.0625,11.256457781448521,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108487.78776978418,82294.7,295369.32502351835,-0.9451262394960228,1.0525044885108625,-0.35642033009193524,0.9295740428083263,0.9451262394960216,-0.3059521734605831
mercedes-benz,s-class,2014,485362.0,122489,Sedan,12,Automatic Transmission,Gasoline,White,11,11135.363636363636,13.092652343576145,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,190510.7618479881,-0.08165028614853918,-0.3904610373521185,0.5098748400900724,3.014872776044435,0.08165028614853796,-0.4045520226606616
mercedes-benz,gle-coupe,2020,297571.0,15680,SUV,8,Automatic Transmission,Gasoline,Red,5,3136.0,12.603411491493201,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,395438.61904761905,276426.75433070865,0.9545208578684412,-1.6668946891435048,0.11112871877764821,0.9295740428083263,-0.9545208578684424,-0.5985019743757423
ford,f-series-pickup,2006,222172.0,103785,Pick Up Truck,6,Automatic Transmission,Gasoline,Red,19,5462.368421052632,12.311211636653251,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,209778.07272727272,276426.75433070865,-1.463211811504513,-0.6139854128551762,-0.04896978861000869,-0.11307532380972793,1.4632118115045119,-0.5420976072978938
toyota,fj-cruiser,2021,93570.0,180692,SUV,6,Automatic Transmission,Gasoline,Green,4,45173.0,11.446475785398915,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,86534.54,562504.2012987013,1.1272160485379379,0.30510083323195264,-0.32203691479294816,-0.11307532380972793,-1.1272160485379392,0.4207133646025321
mercedes-benz,c-class,2017,93382.0,101893,Sedan,4,Automatic Transmission,Gasoline,Grey,8,12736.625,11.44446459480262,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,141566.2564102564,259363.79265493498,0.436435285859951,-0.6365959837732571,-0.3224361046945235,-1.1557246904277823,-0.4364352858599522,-0.36572836389501584
mercedes-benz,cla,2009,266120.0,70904,Sedan,4,Automatic Transmission,Gasoline,White,16,4431.5,12.491706371552056,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,136498.57142857142,190510.7618479881,-0.9451262394960228,-1.0069337121984203,0.044347220934849274,-1.1557246904277823,0.9451262394960216,-0.5670917055257683
volkswagen,touareg,2019,252475.0,15696,SUV,6,Automatic Transmission,Gasoline,Grey,6,2616.0,12.43907147367511,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82030.72222222222,100661.25,259363.79265493498,0.7818256671989444,-1.666703479241449,0.015374102812532287,-0.11307532380972793,-0.7818256671989456,-0.6111097241264072
mercedes-benz,gt,2015,242013.0,107645,Sports Car,8,Automatic Transmission,Gasoline,White,10,10764.5,12.396750854705175,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,372082.4993270525,889226.75,190510.7618479881,0.09104490452095754,-0.5678560239842501,-0.006840390540027647,0.9295740428083263,-0.09104490452095877,-0.4135438609662276
dodge,challenger,2022,50798.0,213316,Sports Car,6,Automatic Transmission,Gasoline,Grey,3,71105.33333333333,10.83563194833345,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108487.78776978418,82554.16666666667,259363.79265493498,1.2999112392074346,0.694977823523428,-0.4128568641024199,-0.11307532380972793,-1.299911239207436,1.04946022829002
volkswagen,gti,2015,47596.0,120576,Hatchback,4,Automatic Transmission,Gasoline,Black,10,12057.6,10.770525013023255,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82030.72222222222,75931.33333333333,295369.32502351835,0.09104490452095754,-0.41332257126664745,-0.41965583253244254,-1.1557246904277823,-0.09104490452095877,-0.3821917817304875
bmw,x6,2016,61185.0,190535,SUV,8,Automatic Transmission,Gasoline,Brown,9,21170.555555555555,11.021673684161343,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,195994.26470588235,88297.27234042554,0.26374009519045427,0.42273077485281435,-0.39080162204038205,0.9295740428083263,-0.2637400951904555,-0.16124204493553299
volkswagen,touareg,2006,71784.0,181209,SUV,6,Automatic Transmission,Gasoline,Grey,19,9537.315789473685,11.181430819561795,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82030.72222222222,100661.25,259363.79265493498,-1.463211811504513,0.31127930319212593,-0.36829622966380177,-0.11307532380972793,1.4632118115045119,-0.4432977675513874
honda,pilot,2010,31081.0,250261,SUV,6,Automatic Transmission,Gasoline,Burgundy,15,16684.066666666666,10.344384152475557,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56072.90909090909,71975.2,116749.41025641025,-0.7724310488265261,1.1364934379888079,-0.45472296670540446,-0.11307532380972793,0.7724310488265249,-0.2700199856475522
audi,a6,2012,78330.0,52872,Sedan,4,Automatic Transmission,Gasoline,White,13,4067.076923076923,11.268698716780495,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,75639.8,190510.7618479881,-0.4270406674875326,-1.2224272718151408,-0.3543967770270347,-1.1557246904277823,0.4270406674875314,-0.5759273881357942
mitsubishi,pajero,2013,73613.0,94925,SUV,6,Automatic Transmission,Gasoline,White,12,7910.416666666667,11.206590504019237,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48964.87372013652,51077.09316770186,190510.7618479881,-0.25434547681803593,-0.7198678961184937,-0.36441262152560333,-0.11307532380972793,0.2543454768180347,-0.48274303103201666
mercedes-benz,e-class,2016,288834.0,102766,Sedan,4,Automatic Transmission,Gasoline,Blue,9,11418.444444444445,12.57361086979349,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,140117.16753926701,304107.44606413995,0.26374009519045427,-0.6261630934923456,0.0925770051070961,-1.1557246904277823,-0.2637400951904555,-0.39768853806931764
jeep,grand-cherokee,2013,94478.0,200945,SUV,8,Automatic Transmission,Gasoline,Grey,12,16745.416666666668,11.456132866564595,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,117764.11111111111,259363.79265493498,-0.25434547681803593,0.5471367173777731,-0.32010891250236084,0.9295740428083263,0.2543454768180347,-0.2685325136336996
mercedes-benz,e-class,2014,155887.0,199308,Sedan,4,Automatic Transmission,Gasoline,Black,11,18118.909090909092,11.956893079665122,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,140117.16753926701,295369.32502351835,-0.08165028614853918,0.5275735542737042,-0.1897160791734225,-1.1557246904277823,0.08165028614853796,-0.23523126600046382
toyota,corolla-cross,2018,17749.0,81199,Crossover,4,Automatic Transmission,Gasoline,Green,7,11599.857142857143,9.784140794903562,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,60352.75,562504.2012987013,0.6091304765294477,-0.8839020908444866,-0.4830314761086093,-1.1557246904277823,-0.609130476529449,-0.39329006517858656
mercedes-benz,e-class,2023,329714.0,260192,Sedan,4,Automatic Transmission,Gasoline,Black,2,130096.0,12.705983923930283,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,140117.16753926701,295369.32502351835,1.4726064298769315,1.2551750340709757,0.17937957519433087,-1.1557246904277823,-1.4726064298769326,2.4797286185943013
ford,focus,2017,39312.0,291799,Sedan,4,Automatic Transmission,Gasoline,White,8,36474.875,10.57931053196287,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,34039.380952380954,190510.7618479881,0.436435285859951,1.6328982449630385,-0.4372456684082413,-1.1557246904277823,-0.4364352858599522,0.20982147364098863
land-rover,range-rover-sport,2021,44000.0,26791,SUV,8,Automatic Transmission,Gasoline,Silver,4,6697.75,10.691967639914864,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,227546.5101010101,148198.60392609698,1.1272160485379379,-1.5341113627847327,-0.4272914010753412,0.9295740428083263,-1.1272160485379392,-0.5121449500018367
chevrolet,silverado,2022,144143.0,297636,SUV,6,Automatic Transmission,Gasoline,Grey,3,99212.0,11.878568078891222,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91526.95709570957,105152.6,259363.79265493498,1.2999112392074346,1.7026540073567162,-0.21465270791863983,-0.11307532380972793,-1.299911239207436,1.7309252660951926
audi,a6,2019,50611.0,19512,Sedan,4,Automatic Transmission,Gasoline,White,6,3252.0,10.831943981309154,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,75639.8,190510.7618479881,0.7818256671989444,-1.621099917601176,-0.41325393065345495,-1.1557246904277823,-0.7818256671989456,-0.59568947635444
chrysler,300m300c,2018,34977.0,243203,Sports Car,6,Automatic Transmission,Gasoline,White,7,34743.28571428572,10.462474571409137,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41853.6875,42365.57142857143,190510.7618479881,0.6091304765294477,1.0521459699445082,-0.4464503930004175,-0.11307532380972793,-0.609130476529449,0.16783792674633796
hyundai,tucson,2007,35666.0,36386,SUV,4,Automatic Transmission,Gasoline,White,18,2021.4444444444443,10.481981170526655,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54998.52558139535,63695.19047619047,190510.7618479881,-1.2905166208350163,-1.4194451746457335,-0.44498740447815466,-1.1557246904277823,1.290516620835015,-0.6255251234673918
toyota,hilux,2007,74975.0,54588,Pick Up Truck,4,Manual Transmission,Gasoline,White,18,3032.6666666666665,11.224923341307521,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,91891.54166666667,190510.7618479881,-1.2905166208350163,-1.201920009819672,-0.36152061808972236,-1.1557246904277823,1.290516620835015,-0.6010073605441436
renault,dokker,2008,31582.0,272630,Van,4,Manual Transmission,Gasoline,White,17,16037.058823529413,10.36037428013116,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44400.91935483871,32087.636363636364,190510.7618479881,-1.1178214301655196,1.4038168316814885,-0.45365916808471696,-1.1557246904277823,1.1178214301655183,-0.28570712598022907
land-rover,range-rover-sport,2010,156392.0,17891,SUV,6,Automatic Transmission,Gasoline,Black,15,1192.7333333333333,11.960127349058475,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,227546.5101010101,295369.32502351835,-0.7724310488265261,-1.6404718708031893,-0.18864378715057384,-0.11307532380972793,0.7724310488265249,-0.6456177817452464
ford,mustang,2021,143119.0,163787,Coupe,8,Automatic Transmission,Gasoline,Green,4,40946.75,11.8714387181826,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,84503.32323232324,562504.2012987013,1.1272160485379379,0.10307562109127738,-0.2168270188719013,0.9295740428083263,-1.1272160485379392,0.3182450907876326
cadillac,srx,2021,35239.0,241603,SUV,6,Automatic Transmission,Gasoline,Red,4,60400.75,10.469937080050116,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,38833.0,276426.75433070865,1.1272160485379379,1.033024979738943,-0.44589407515886037,-0.11307532380972793,-1.1272160485379392,0.7899204054980864
ford,explorer,2017,51439.0,253982,SUV,6,Automatic Transmission,Gasoline,Red,8,31747.75,10.8481713589115,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,65307.01666666667,276426.75433070865,0.436435285859951,1.1809616908356255,-0.4114957964060912,-0.11307532380972793,-0.4364352858599522,0.09520914856385006
toyota,hilux,2008,123603.0,53344,Pick Up Truck,6,Automatic Transmission,Gasoline,White,17,3137.8823529411766,11.724838185941621,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,91891.54166666667,190510.7618479881,-1.1178214301655196,-1.216786579704499,-0.2582663280162867,-0.11307532380972793,1.1178214301655183,-0.5984563354626177
mercedes-benz,cla,2008,60455.0,203052,Sedan,4,Automatic Transmission,Gasoline,White,17,11944.235294117647,11.009671106700555,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,136498.57142857142,190510.7618479881,-1.1178214301655196,0.5723166713547269,-0.392351667934797,-1.1557246904277823,1.1178214301655183,-0.3849403852734153
audi,q5,2005,39833.0,65688,SUV,4,Automatic Transmission,Gasoline,Grey,20,3284.4,10.592476097947214,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,92609.24324324324,259363.79265493498,-1.6359070021740096,-1.069268140268563,-0.4361394027767479,-1.1557246904277823,1.6359070021740085,-0.5949039165622831
jeep,wrangler-unlimited,2012,127286.0,132560,SUV,6,Automatic Transmission,Gasoline,Red,13,10196.923076923076,11.75419965835672,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,173958.32258064515,276426.75433070865,-0.4270406674875326,-0.27010635462696375,-0.25044602797638243,-0.11307532380972793,0.4270406674875314,-0.42730514521700885
dodge,ram,2012,451121.0,141952,Pick Up Truck,8,Automatic Transmission,Gasoline,Red,13,10919.384615384615,13.019493091881415,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108487.78776978418,221113.41379310345,276426.75433070865,-0.4270406674875326,-0.1578661421202958,0.4371691942398522,0.9295740428083263,0.4270406674875314,-0.4097885792912329
nissan,pathfinder,2005,61170.0,184433,SUV,6,Automatic Transmission,Gasoline,White,20,9221.65,11.021428499985934,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,48094.2131147541,190510.7618479881,-1.6359070021740096,0.34980809845633987,-0.3908334722984865,-0.11307532380972793,1.6359070021740085,-0.4509512969331765
porsche,panamera,2010,413372.0,77044,Hatchback,6,Automatic Transmission,Gasoline,Grey,15,5136.266666666666,12.932105612050437,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336755.0177777778,209990.6393442623,259363.79265493498,-0.7724310488265261,-0.9335569122845637,0.35701483469427914,-0.11307532380972793,0.7724310488265249,-0.5500041636681844
mercedes-benz,g-class,2023,924200.0,246822,SUV,8,Automatic Transmission,Gasoline,White,2,123411.0,13.736684859434597,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,900353.9221789883,190510.7618479881,1.4726064298769315,1.095395259665721,1.441681744491783,0.9295740428083263,-1.4726064298769326,2.317646297280464
infiniti,q80,2013,197067.0,72492,SUV,8,Automatic Transmission,Gasoline,Grey,12,6041.0,12.191304125824995,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76717.30612244898,132770.4642857143,259363.79265493498,-0.25434547681803593,-0.9879561294193969,-0.10227650392409941,0.9295740428083263,0.2543454768180347,-0.5280682954802005
toyota,yaris,2017,16637.0,98283,Sedan,4,Automatic Transmission,Gasoline,Black,8,12285.375,9.719444514843833,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,37200.357142857145,295369.32502351835,0.436435285859951,-0.6797377179245636,-0.48539264190941667,-1.1557246904277823,-0.4364352858599522,-0.3766692236546073
nissan,xterra,2020,16137.0,97049,Sedan,6,Automatic Transmission,Gasoline,Black,5,19409.8,9.688932018408451,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,66058.0,295369.32502351835,0.9545208578684412,-0.6944847816206059,-0.48645431717956383,-0.11307532380972793,-0.9545208578684424,-0.20393274765964356
audi,q8,2011,543250.0,192052,SUV,8,Automatic Transmission,Gasoline,White,14,13718.0,13.205326738890106,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,527192.4230769231,190510.7618479881,-0.5997358581570293,0.44085986369146585,0.6327913561666343,0.9295740428083263,0.5997358581570281,-0.3419342669497104
ford,focus,2012,43621.0,195922,Sedan,4,Automatic Transmission,Gasoline,White,13,15070.923076923076,10.683316889231797,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,34039.380952380954,190510.7618479881,-0.4270406674875326,0.4871087587511768,-0.4280961509301128,-1.1557246904277823,0.4270406674875314,-0.3091317369771224
chevrolet,silverado,2005,71813.0,136161,Pick Up Truck,8,Automatic Transmission,Gasoline,Brown,20,6808.05,11.181834722101426,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91526.95709570957,105152.6,88297.27234042554,-1.6359070021740096,-0.22707217604556348,-0.36823465249813325,0.9295740428083263,1.6359070021740085,-0.5094706523143399
land-rover,range-rover-velar,2006,210518.0,170624,SUV,4,Automatic Transmission,Gasoline,White,19,8980.21052631579,12.257331189313929,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,270774.48148148146,190510.7618479881,-1.463211811504513,0.18478200236343337,-0.07371531580659954,-1.1557246904277823,1.4632118115045119,-0.4568051593642203
chevrolet,aveo,2016,13729.0,229032,Hatchback,4,Automatic Transmission,Gasoline,Blue,9,25448.0,9.527338498762017,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91526.95709570957,27627.25,304107.44606413995,0.26374009519045427,0.8827937498175925,-0.49156734528059276,-1.1557246904277823,-0.2637400951904555,-0.05753252738182599
nissan,patrol,2008,109284.0,292381,SUV,6,Automatic Transmission,Gasoline,White,17,17198.882352941175,11.601714427784287,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,162685.6968911917,190510.7618479881,-1.1178214301655196,1.639853505150313,-0.28867058440276205,-0.11307532380972793,1.1178214301655183,-0.25753793307011785
audi,q3,2014,46289.0,237276,SUV,4,Automatic Transmission,Gasoline,Blue,11,21570.545454545456,10.742681234025316,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,96216.25,304107.44606413995,-0.08165028614853918,0.9813146518517675,-0.42243105168860734,-1.1557246904277823,0.08165028614853796,-0.15154402080234372
porsche,panamera,2024,74843.0,278502,Sedan,8,Automatic Transmission,Gasoline,Black,1,278502.0,11.223161226314122,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,336755.0177777778,209990.6393442623,295369.32502351835,1.6453016205464281,1.4739908657359129,-0.36180090036104123,0.9295740428083263,-1.6453016205464293,6.077931906088884
ford,ranger,2008,104364.0,153090,Pick Up Truck,4,Automatic Transmission,Diesel,Silver,17,9005.29411764706,11.555649649180006,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,98382.75,148198.60392609698,-1.1178214301655196,-0.024760149051804747,-0.2991174690610105,-1.1557246904277823,1.1178214301655183,-0.45619699082123455
bmw,x4,2013,192984.0,278122,SUV,4,Automatic Transmission,Gasoline,Gold,12,23176.833333333332,12.170367744659396,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,238503.8,185866.51260504202,-0.25434547681803593,1.4694496305620912,-0.11094614418012141,-1.1557246904277823,0.2543454768180347,-0.11259849079602836
mercedes-benz,gla,2018,166250.0,25802,SUV,4,Automatic Transmission,Gasoline,Black,7,3686.0,12.021253973537604,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,122722.28571428571,295369.32502351835,0.6091304765294477,-1.5459305248555477,-0.1677117975243517,-1.1557246904277823,-0.609130476529449,-0.5851668544471543
chevrolet,cruze,2018,17396.0,267341,Sedan,4,Automatic Transmission,Gasoline,Grey,7,38191.57142857143,9.764053056544551,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91526.95709570957,25770.363636363636,259363.79265493498,0.6091304765294477,1.3406100084332169,-0.4837810188493332,-1.1557246904277823,-0.609130476529449,0.25144393319731334
land-rover,range-rover-sport,2006,168008.0,20741,SUV,6,Automatic Transmission,Gasoline,Grey,19,1091.6315789473683,12.03177282837907,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,227546.5101010101,259363.79265493498,-1.463211811504513,-1.6064126069995261,-0.16397894727451418,-0.11307532380972793,1.4632118115045119,-0.6480690617811146
jeep,wrangler-unlimited,2013,64022.0,74684,Hard Top Convertible,6,Automatic Transmission,Gasoline,Yellow,12,6223.666666666667,11.066997672782081,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,173958.32258064515,1257843.1641791044,-0.25434547681803593,-0.9617603728377725,-0.38477767655756684,-0.11307532380972793,0.2543454768180347,-0.5236394192857361
